wall_unix,perf_timestamp,mock,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,angle_pitch,angle_roll,angle_yaw
1778536219.9067147,1945920.1594517,True,0.15409562849427133,0.27108130183251844,1.0095794541078085,10.360561850289454,10.484285671745843,7.241950843850655,8.307271039419282,5.1653104974455815,6.937347109298903
1778536219.9527025,1945920.2054346,True,0.14676225931297956,0.2603396014230117,1.0104023585354673,8.51079446292562,12.232352674470533,7.958610723806133,8.810742958402464,5.453102857260256,7.303307109099386
1778536219.9994087,1945920.2521428,True,0.14089939825578274,0.24272229948682544,1.0125485289092029,8.612378583312676,10.577228177080368,8.797194678718029,9.295876112061672,5.674074600658091,7.714208238708127
1778536220.0456264,1945920.2983632,True,0.1784826230252719,0.24437863811913377,1.0438051019022723,10.463553943547527,10.577196771296187,8.699200295240441,9.843812570614569,5.850648037166541,8.116288755207801
1778536220.092741,1945920.3454716,True,0.1543815175222735,0.22941893297638333,1.043657181056431,9.964513058994612,12.586614568581027,8.034145813135233,10.352326469195049,6.150294120751583,8.4947645110156
1778536220.1392875,1945920.3920245,True,0.18618909147524687,0.23618963425057782,1.0466892711595994,11.715125189075374,11.33153417270392,8.4374603773558,10.930260747498803,6.347373807505467,8.887552760149894
1778536220.186615,1945920.4393546,True,0.16269475332327665,0.20349409722134504,1.0289946183423655,10.594529879306378,12.550475789445773,8.29084332179135,11.424119346613342,6.626227511756085,9.279959202464717
1778536220.234029,1945920.4867657,True,0.2043417327313961,0.19825478692028484,1.0288752497049085,11.644874560096136,11.65976055386831,7.228915621032865,11.95074375540061,6.814743401615499,9.622690043919961
1778536220.280844,1945920.533581,True,0.16413157827216532,0.22049199615085222,1.0349988661895257,12.86512961505521,10.542090769713708,8.668617292098919,12.53961004076967,6.985781501375045,10.028513964139934
1778536220.327585,1945920.5803213,True,0.2068352495423823,0.169885733872585,1.054267768366375,11.305292504279267,12.431281052593953,8.594911159437379,12.986374063727688,7.196249247351638,10.430242690395037
1778536220.374448,1945920.6271843,True,0.20565713325025292,0.20944255348486646,1.0546874087657787,13.285117533727522,12.294703920831664,8.386732196416325,13.557362076924973,7.400416440335019,10.823270120549367
1778536220.420492,1945920.6732286,True,0.17314019898405156,0.19174402915786595,1.0222341734417983,14.040407830347995,12.419716565998202,8.001074465160102,14.129323305263792,7.623799762969815,11.191673994165486
1778536220.4661074,1945920.7188446,True,0.20830879374897276,0.1539712109146063,1.0428060702239628,12.33118201576773,11.87213787458776,8.237244097277491,14.562758456614143,7.778481946152989,11.56742412057254
1778536220.5123532,1945920.7650948,True,0.2181273410725087,0.12876741173545525,1.028251424940661,13.867003117568455,12.098919151521333,8.339464993363253,15.03971056017405,7.93356469111742,11.953126043566948
1778536220.547413,1945920.8001542,True,0.17448093805408882,0.16316450116862694,1.0384849616963299,12.278625259982652,10.976697444729592,8.63844048169372,15.336942260352831,7.96355377729528,12.255984584962656
1778536220.5934942,1945920.8462343,True,0.19240776832885143,0.15763374034861086,1.0459877820614851,13.550919603177428,12.988483413555358,8.004550938743803,15.810758603858725,8.184641583122424,12.624835091749903
1778536220.6412854,1945920.8940221,True,0.19825036919426342,0.1474641311396161,1.037394705128849,13.656212372558757,10.549572420534226,7.005549357840746,16.293058949211602,8.300730025240496,12.959614883111465
1778536220.6882467,1945920.9409875,True,0.19540333112392433,0.10335213387358066,1.0512501797503009,14.927395024541925,10.372033659993182,6.682795313717346,16.764666253998605,8.402491575811887,13.27347503807055
1778536220.7348356,1945920.987575,True,0.1940568753713102,0.10919690891496062,1.0561101690499695,13.553940138245288,12.386916182846441,7.832086972771818,17.164320489174738,8.592820440896306,13.638352390092535
1778536220.7809706,1945921.0337063,True,0.22525561060246474,0.11486195888390388,1.0599176489714999,15.240394862804365,11.4452971876985,7.343483099111177,17.6310488581814,8.699785455477029,13.977116812286965
1778536220.8282726,1945921.0810062,True,0.20707635519491918,0.06618484759204164,1.0293414849102895,14.466961629193134,11.288979973321084,7.181791039338996,18.021165745662906,8.82204313289999,14.316814810930646
1778536220.8748047,1945921.1275464,True,0.20986181194407613,0.08016887822090564,1.0509906891826983,14.826429231747193,11.992322170317475,8.368571123812131,18.422525093141683,8.967356266556733,14.706289784845875
1778536220.9219167,1945921.1746557,True,0.223407746111073,0.02986180990731807,1.0380998482012342,13.535889082472494,9.6137452547279,7.061346393119042,18.711204447036767,8.989039684875078,15.038944870750482
1778536220.9687877,1945921.221527,True,0.1991194662555601,0.031510437031669974,1.0623949195077724,15.333755225993434,10.453161023523784,7.052985877644723,19.07471564171944,9.077194092732894,15.369527486697548
1778536221.0157683,1945921.2685074,True,0.22188634295718943,0.026652537694442494,1.0277184227029734,14.438924076922191,9.773378799736493,7.37341452195634,19.38704312067655,9.102038524836209,15.715933451072258
1778536221.0619004,1945921.3146354,True,0.2133239202927388,0.0013263549182481842,1.059438205448902,15.263992858508882,11.243072030111772,7.154653808378053,19.69072416175226,9.200553919929028,16.045963321229003
1778536221.1090186,1945921.3617563,True,0.1652996320554897,0.027386992061841912,1.067479176887964,14.143982964029226,10.928399956720845,7.161301659199326,19.97910419477839,9.345209461204423,16.38341030148554
1778536221.1553304,1945921.4080705,True,0.19054395860158013,-0.021923987317119968,1.062295802265053,14.951815316962321,10.00764912724176,6.797034922187255,20.234878798237887,9.409193919820455,16.69820953574
1778536221.202972,1945921.4557037,True,0.19004497304977735,-0.04582904709090148,1.0499916499179067,15.892542697472864,10.548456354700173,7.848715608366653,20.52286767615461,9.508423146845978,17.07206897568397
1778536221.249883,1945921.5026182,True,0.18880591013421455,-0.046861658409200174,1.0682252873442164,15.469144275542824,10.114025054064083,6.856868351669188,20.774151149025883,9.582980873484786,17.393755525635978
1778536221.2973168,1945921.5500535,True,0.18095474212978097,-0.02670191025078074,1.0576620238440284,15.648191509625233,7.25362105008549,6.496299685572192,21.057589502595622,9.534404104433213,17.70190945135741
1778536221.3443186,1945921.5970572,True,0.20056774911477565,-0.029713967631661828,1.0509075199689062,15.760516854949083,7.64419788342551,7.669400916558681,21.330606599510727,9.479818351014371,18.062399670699435
1778536221.3916693,1945921.6444084,True,0.14827687167360742,-0.0690866263880782,1.0522612436766008,15.415172055411412,8.429052470099858,6.908799298487908,21.54492799000706,9.521287640737219,18.38953960735617
1778536221.439048,1945921.6917763,True,0.1761126976226216,-0.08033358790126333,1.0625134891263366,16.300310656917198,8.929763872829144,6.886915150912923,21.78538345730088,9.557687117699222,18.71575831652694
1778536221.487232,1945921.7399729,True,0.1674404301106906,-0.09568371258544695,1.0415196104416267,14.6924671229692,8.13299857651002,5.6654222276921775,21.939983979158416,9.568768997788146,18.988812404439365
1778536221.5336673,1945921.7864042,True,0.12224204728601934,-0.07814914875551732,1.0679798072533178,13.721445360377443,5.589761928296079,5.962046895924107,22.04238492820218,9.50149366033516,19.265637992463144
1778536221.5805607,1945921.8332966,True,0.1649366877914643,-0.12440620171404168,1.030243572023649,15.608224178890959,7.007858446066974,5.941258081976226,22.18281406435931,9.452885520558251,19.544237843733576
1778536221.6265593,1945921.879301,True,0.13627178338211365,-0.13095281499537342,1.057708330754263,15.53042583535104,7.086344882283593,7.102889532548113,22.299326665158627,9.437584034591827,19.871002014163984
1778536221.672679,1945921.9254136,True,0.12171846118242369,-0.13013157307559545,1.060908271249993,13.736954066699527,6.6576443961926355,6.965444513958272,22.335160450993016,9.419759973708777,20.192196770966138
1778536221.7193272,1945921.9720683,True,0.13767642348344578,-0.1335015742520658,1.0506781637575986,12.848255703828718,4.925985781820787,6.840571249675475,22.332288250508803,9.308461066646007,20.51134157091871
1778536221.7661972,1945922.0189336,True,0.14728804640619536,-0.15415662366889749,1.0573840355976707,13.07257640533884,3.8045390443885685,6.316628775451347,22.321709398779372,9.140065505070957,20.807372273737673
1778536221.8124118,1945922.0651468,True,0.12014905137391897,-0.1741122770593591,1.0614098250397273,13.734549136732468,4.578782632251844,5.327097402387272,22.312144981431896,9.03715672373324,21.05355449061553
1778536221.8587885,1945922.1115225,True,0.12432811297637941,-0.18221762915035908,1.0510757872398864,13.606912763495854,4.656287285235287,5.661684405397357,22.2889428393076,8.935078954894294,21.316119068320187
1778536221.9056885,1945922.1584025,True,0.10662864415750412,-0.19436473545016628,1.0406024170384804,14.445595984955329,3.477275396768374,6.5805038802111415,22.296309776744586,8.801095995380726,21.624613090475023
1778536221.9522262,1945922.2049622,True,0.09338664780752266,-0.18649813544560495,1.0648180444381545,13.79227861762072,2.0133040401445177,4.714440809673388,22.281762600852222,8.618191092817964,21.844116040448004
1778536221.9990895,1945922.2518293,True,0.0965105164427795,-0.1882878932814796,1.0613069332891283,12.097193656175078,3.3298370975560934,4.509339739481062,22.191353623933566,8.496436489922907,22.055455717205934
1778536222.0456982,1945922.298433,True,0.08801236323594529,-0.18620672099889848,1.0455809630495434,13.905183089767707,3.445076780755263,4.908058064337295,22.181338091805966,8.38910260734573,22.28418938239311
1778536222.0926957,1945922.3454352,True,0.05794193309826144,-0.24541874143218406,1.0444915928315661,12.770431019375206,2.979332534245993,4.59016903326184,22.061883874669643,8.2967320632554,22.49993742549923
1778536222.1394827,1945922.3922219,True,0.06324230619021996,-0.24531887351157364,1.0465282662376267,13.6242368868418,2.483183273392032,5.491280668140126,21.981941821537983,8.177310650682191,22.756856326239532
1778536222.1863654,1945922.439102,True,0.043011308799950784,-0.21661544676711766,1.0272083377090435,10.514164555900711,0.03051584918445882,5.586439619967299,21.787393705647595,7.968243381795973,23.01874917513485
1778536222.2333043,1945922.4860457,True,0.04985824025290989,-0.24982992778483548,1.054386287957507,12.344256377289879,-0.716414531615942,4.67366991094981,21.653227564950143,7.72323068959005,23.23814853305794
1778536222.2794461,1945922.5321699,True,0.00935405130174299,-0.2635676286793685,1.0626406591432782,12.675542649123852,0.18759324637303693,5.476511958228311,21.514529560066915,7.567455415320764,23.490748265215043
1778536222.3257384,1945922.5784763,True,0.006601653266782314,-0.24913248744252775,1.0574952240907887,11.012686982615119,-1.0329217336077692,5.420696411221838,21.318873924859922,7.362269105384804,23.741761202022175
1778536222.3725615,1945922.6253025,True,0.04625822933147279,-0.2720314792822666,1.0279042164887076,10.60555307477843,-1.0461337516775706,5.19081681800241,21.083002170228955,7.117195617070876,23.98482742899364
1778536222.4116905,1945922.6644267,True,0.03023111866331865,-0.2666162577153553,1.0319449622247765,10.203054834199438,-0.5342194276159895,3.8304911059585454,20.762937380263683,6.921874882132008,24.13469232869136
1778536222.4581227,1945922.7108584,True,-0.022678371980173126,-0.2588271819602234,1.0315131928511474,8.808901189643331,-0.8115777306653364,3.5746037736573717,20.46685922839502,6.770940461413352,24.300667258730616
1778536222.505647,1945922.7583781,True,0.01944249816126634,-0.26331880128569773,1.0303476198062196,9.838474879837053,-0.9194863556672503,3.2445555750177872,20.229025129878167,6.571754222042782,24.454847566730166
1778536222.553497,1945922.8062346,True,-0.0030555139902883784,-0.22849118016074446,1.0420711024931386,8.336901237790274,-2.303216925423614,4.735805499205156,19.96809465950406,6.3355817379810375,24.681486642160692
1778536222.599443,1945922.852176,True,-0.004256611627143463,-0.2578889622005505,1.0388962690616452,8.927654824144874,-3.415782136878447,3.6165945236675516,19.69186199393768,6.059639582121685,24.84763805736196
1778536222.6465142,1945922.899254,True,-0.03708245214293433,-0.24478222919454418,1.058094523060631,8.875608359238981,-2.1610691801313195,3.0644110175121875,19.44715216674439,5.877854448448932,24.991904399700253
1778536222.6932638,1945922.946004,True,-0.03692861979339075,-0.25369655342532843,1.0577622887352616,9.32555295720218,-4.835553482966703,2.7418101162152486,19.215873361609315,5.577644479369943,25.12008402257714
1778536222.7404716,1945922.9932132,True,-0.07358499717335538,-0.2165390579715173,1.0534907613252045,8.93852092685447,-3.4319052302143986,2.975768222030752,19.013344969243395,5.385594158024285,25.26056765967591
1778536222.7873206,1945923.040059,True,-0.07301389714051634,-0.22330602750298154,1.052859490383405,7.013115721222346,-5.053430256059788,2.805278054153228,18.716106003083876,5.123503919041055,25.391983154374582
1778536222.8338478,1945923.0865871,True,-0.07648705569459367,-0.21824027388036732,1.0477497127228101,8.151016968422311,-4.246123379746153,3.767285264361984,18.47873449939588,4.909177635105088,25.567267780019286
1778536222.8715763,1945923.1243017,True,-0.0779555335749802,-0.26096593147132685,1.0321325898587503,7.367473109857622,-4.344129080025661,2.242391045722615,18.098450082598,4.734193103366868,25.65183866104858
1778536222.9186597,1945923.171397,True,-0.07857531467063111,-0.25043364502260557,1.0467978399685738,6.567807753912391,-4.587849134556597,2.046194697223888,17.771246542591587,4.511270973526182,25.748204814508473
1778536222.9662817,1945923.2190183,True,-0.0926214654388487,-0.20803424752074945,1.033570618190214,5.70362348123909,-5.257899397597967,3.611556496625436,17.455282530303574,4.27607760888454,25.920191829823015
1778536223.0131679,1945923.2659017,True,-0.09008829497217924,-0.2296574217592123,1.0259776309133672,4.9120585082366786,-7.865870412007974,2.783867395323326,17.080456522661027,3.927103486641967,26.050708997994807
1778536223.0609853,1945923.3137253,True,-0.07242885597662878,-0.18792281348713666,1.0168696386760079,5.72802910905831,-7.994991759695354,2.201386501591873,16.79841265579899,3.553989623956641,26.15598722550413
1778536223.1086104,1945923.3613456,True,-0.08222430052270085,-0.1946598343411564,1.0452836962017602,2.9342159224329585,-7.631340134618557,2.223829059446476,16.389029955069034,3.215211925950654,26.261886632916376
1778536223.1556547,1945923.4083892,True,-0.12844116239020742,-0.1903708403988837,1.0160353444812813,2.5890238673037445,-6.799201795242607,1.9593287880961578,15.970003467007581,2.9791020925667566,26.354060512470298
1778536223.2027442,1945923.4554797,True,-0.11340453751389111,-0.18234189473068924,1.0396479790043707,3.5154351712286758,-6.4659472190542235,1.2478383640402664,15.61502965593138,2.7437715111550034,26.41282184482073
1778536223.2493243,1945923.5020624,True,-0.15355992993121675,-0.16523230156048277,1.0398832933953397,1.3027085952579316,-6.860060393367288,2.4138600687393996,15.183534106355447,2.5416783784059973,26.525265964773446
1778536223.2962353,1945923.5489758,True,-0.15629314239253062,-0.1973768546788333,1.0343873383869295,2.7245054099725916,-8.398987233463123,2.073597131412205,14.791430880281176,2.273543852932447,26.622545456078957
1778536223.3426037,1945923.5953394,True,-0.12523289216394629,-0.1555375766871729,1.0225308688769201,1.3011427673517297,-9.35857769073759,1.2539830773228213,14.383005435950505,1.940929706243787,26.680684625963064
1778536223.3888903,1945923.641624,True,-0.12628874109659663,-0.15361911976031062,1.0354798834325254,1.0956282450209343,-10.376748123983887,1.795610473453332,13.977493663575267,1.5690128572077962,26.763793738353712
1778536223.435872,1945923.6886115,True,-0.15472660312290915,-0.11435236154222245,1.0205925229358264,1.8572686840018846,-10.803999815821317,1.4757821835694203,13.65703868380291,1.2114897682247059,26.833137053765753
1778536223.4830244,1945923.7357607,True,-0.14390819047714914,-0.12495243086780468,1.0189430400914712,1.5123533395790294,-10.071472256666397,1.5335122558254528,13.315313737228484,0.8814929009869763,26.905440929806492
1778536223.529581,1945923.7823209,True,-0.13795288691795882,-0.09113397088002241,1.0288564336878965,-0.36503299048041615,-11.208052359341133,0.5350520151946763,12.932006130232395,0.5045997989446058,26.930353058607583
1778536223.5753274,1945923.8280668,True,-0.17469445096903738,-0.08986054007273407,0.9998434143853857,0.38208050295565876,-11.26362014282386,0.40502774777823425,12.589307061656198,0.18698419976658523,26.948881417508794
1778536223.6216514,1945923.8743859,True,-0.18394297548999863,-0.10024294339748603,1.0016198136997732,-1.7529748737300614,-11.076412110882696,1.4111300034578034,12.145512971725566,-0.11243280758123136,27.014243689357045
1778536223.6677473,1945923.9204822,True,-0.14746491070171075,-0.06863992286783782,1.0013026180147417,-3.128052930978809,-11.100826239166818,1.3768470675037168,11.683698739585056,-0.4444857635581695,27.07771124484552
1778536223.7139578,1945923.9666921,True,-0.16098185174070107,-0.09663371572765377,1.0245686257356024,-1.623558282061111,-10.744423160401595,0.664028742181874,11.270039293882254,-0.7443532049898132,27.108395946579996
1778536223.7594903,1945924.0122018,True,-0.16506901111297465,-0.07111315397687204,1.0227861561342426,-2.590674474656885,-11.894837617491408,0.9620443328235979,10.850562491398755,-1.077044192770161,27.152178295519725
1778536223.8074346,1945924.0601727,True,-0.1867617289419046,-0.07168030557896492,1.014407103216192,-2.5437022167239096,-10.251037560824587,0.9011922477973997,10.43446127231998,-1.3292901053616402,27.195409298790995
1778536223.8535511,1945924.1062908,True,-0.17905354573769386,-0.026149933304604814,0.9992260196609625,-3.72886459359164,-11.570152254459316,-0.1394916244694183,10.027731134866166,-1.6225111975847695,27.18897621011279
1778536223.8998973,1945924.1526325,True,-0.19426602339050839,-0.0031056869980017714,1.0068329524978445,-4.691779786582038,-12.440277249006572,-0.7437657128590806,9.61062928411835,-1.936617902390401,27.15450884256698
1778536223.9474921,1945924.2002282,True,-0.18800894639099916,-0.008804487929483745,1.0086727113949994,-4.742430508573501,-12.14556130082559,0.5254675164840934,9.187378927379566,-2.2532415999001847,27.179518836849837
1778536223.995002,1945924.2477368,True,-0.19473341036394404,-0.013844686985296138,1.0015760889526386,-5.220734728683365,-10.63655626004077,0.04917125216996865,8.745014382813471,-2.4833670840015345,27.18185489419749
1778536224.041917,1945924.2946583,True,-0.19716733415090992,-0.005018735271227518,1.0179208206095551,-4.186313595299524,-13.030494537696997,0.2651957658964178,8.372067882499797,-2.8136400374654773,27.19429827732828
1778536224.0887256,1945924.3414619,True,-0.2035403106108323,0.048001704513992625,1.0082382238453862,-6.747328254681035,-11.321489051640382,-1.7013982961669116,7.948582096651319,-3.0486411678995458,27.114666712166535
1778536224.1359773,1945924.3887085,True,-0.21601884005475425,0.04000582745659662,0.9950847799633395,-5.144090241897516,-12.826144717058694,-1.2673485437672152,7.596428470777197,-3.3367707651316616,27.054788802413494
1778536224.1830661,1945924.4358032,True,-0.18062858187460124,0.036862225874275,1.0108955418659942,-7.967510410303258,-12.73930514971727,-0.25680857301658166,7.117893516191806,-3.6555058771428315,27.04269447972868
1778536224.230306,1945924.4830352,True,-0.1922425704866178,0.0745280722467708,0.9958440039460501,-7.293402568587437,-10.871980135815388,-0.9044306053773363,6.721996872618534,-3.8677007803581795,26.999976413233288
1778536224.278165,1945924.530888,True,-0.17566159604896417,0.09082584540764121,0.9918132311673757,-8.204394247898488,-11.94727572893105,-1.3069775974140516,6.305856781008584,-4.150571371727313,26.937433875666457
1778536224.325276,1945924.5780126,True,-0.21736541196006381,0.06549907289327635,1.0057852702037628,-8.546578241032732,-12.941150940694309,-0.9868057388836835,5.857883120393297,-4.421811024137055,26.890931049906428
1778536224.372775,1945924.6255168,True,-0.20677995050351708,0.12565428267422563,0.9792257934492741,-8.442308823873436,-11.316555329002375,-2.4931376726568293,5.490823547450277,-4.623615793932347,26.77249653952234
1778536224.4101198,1945924.6628489,True,-0.18996783519957403,0.09511027109979833,0.9990232835083823,-10.469034996124037,-11.992790538739122,-1.7950413543197064,5.104856242447397,-4.75552278379165,26.705483876007804
1778536224.4563222,1945924.7090607,True,-0.20439750007137258,0.10452059440787985,1.0100097117605997,-10.807408170804752,-10.840041500103332,-2.533779314584149,4.629150421645561,-4.92370420136709,26.588393373484745
1778536224.5029533,1945924.7556906,True,-0.20540072367593418,0.15751828441242283,0.9765839824456943,-9.437120343433948,-11.678296189689858,-1.6332007663984331,4.284709751845611,-5.124290289358201,26.512237384883523
1778536224.5504117,1945924.8031535,True,-0.1746526360145016,0.13175782051195883,0.9814455346108124,-8.794815393974256,-12.702890402127284,-2.095405278834079,3.9405220609405616,-5.41261189158113,26.412783373808093
1778536224.5971236,1945924.8498567,True,-0.2157706334376757,0.12681149803570768,1.005891359325724,-11.827698173600249,-10.454280778962247,-2.563203950309476,3.4609101676055194,-5.5425516808777315,26.29307354684835
1778536224.6439981,1945924.8967361,True,-0.21083258915358866,0.1379934553224762,0.9702840872148816,-11.501185452623238,-11.713896232828255,-2.9896164268123226,3.0215485326153524,-5.727043936956485,26.152922122429082
1778536224.6918895,1945924.9446223,True,-0.20951945257641674,0.17541362245612774,0.9715775769674355,-9.956249841153266,-10.72552667112891,-3.3712836851995034,2.6940649345953656,-5.876207264511782,25.99148415756771
1778536224.7373772,1945924.9901153,True,-0.20319564270026017,0.19193148426855763,1.0033988213733016,-11.170247903355175,-12.61838559170015,-2.219160231358962,2.3545452884074525,-6.096262580986338,25.89052790126425
1778536224.784177,1945925.0369076,True,-0.199318136572153,0.19402442736393777,1.0019487264533733,-12.984973774358538,-11.00331853964638,-2.880481014703367,1.9270865084178874,-6.257892577535095,25.755743569617177
1778536224.831288,1945925.084026,True,-0.18268902818860255,0.220732993862948,1.0023623166805935,-11.924553680903232,-10.675650675142098,-4.0364178776934425,1.582393764360455,-6.423842024251132,25.565554017526313
1778536224.8785028,1945925.1312405,True,-0.1794144425165142,0.1787249020610514,0.9741318605931251,-11.157287318504142,-9.993080480013273,-3.3588168494101867,1.2390593672488808,-6.552385840076919,25.4069691597003
1778536224.9247644,1945925.1775005,True,-0.15350363811313567,0.23108108253096926,0.9730491902672391,-12.778056092585206,-11.648381660915794,-2.6564638519069286,0.8990228445741988,-6.774894547178205,25.284081141362446
1778536224.9713597,1945925.2241003,True,-0.15602520460979433,0.22588188413910187,0.9947920057690333,-11.88941242406587,-9.642677217974688,-2.8374232337535323,0.5909472087718821,-6.905838061663505,25.15185778615427
1778536225.0174887,1945925.2702285,True,-0.1824579804568846,0.22344266329216697,0.9610725101108378,-12.50083332068282,-10.240175148441375,-2.7171912927015933,0.2713478483419816,-7.021103172094268,25.026518643034102
1778536225.0635748,1945925.3163101,True,-0.1250574194007156,0.24203631933358433,0.9841678451488025,-14.412275931625768,-9.367479786181429,-4.1562529767640415,-0.1107267048145173,-7.163029954810001,24.834991855809108
1778536225.1113167,1945925.3640413,True,-0.14988336661252014,0.2480285504732537,0.9629589265925094,-13.080875288011264,-8.95790478970272,-4.270874473196113,-0.43481261449294123,-7.267357012549084,24.631137892152932
1778536225.1573465,1945925.4100855,True,-0.1499337581779636,0.2663045763775173,0.9849158284490942,-13.785677981873267,-9.689748808180646,-3.9616517044324073,-0.7488622398427456,-7.392044318442212,24.448726808900958
1778536225.2033484,1945925.4560902,True,-0.10651242295561922,0.2590868032172314,0.9630441187256888,-14.852526927101355,-8.898610076423704,-4.738805664229707,-1.1040941451378685,-7.52346957768065,24.230719475918164
1778536225.2510493,1945925.503786,True,-0.12325967140057945,0.25752837411753665,0.9652614788324394,-14.76619255525196,-9.328476275189887,-4.312324293613545,-1.4757448214278157,-7.66835861320018,24.02503971903202
1778536225.298475,1945925.5512108,True,-0.08635913086686517,0.25700067511784985,0.9661889276710904,-15.559352106396007,-7.024513689038665,-4.206099414726808,-1.8725929102961134,-7.742728410543454,23.825566295527423
1778536225.3463016,1945925.5990354,True,-0.10885511758218035,0.2231737221439181,0.9835994949328158,-14.806656055569857,-7.65329570077407,-4.743823711119563,-2.2749283563504763,-7.823371063435731,23.598694824011073
1778536225.3935223,1945925.6462639,True,-0.12157704195935574,0.23437460327411283,0.9536139747461589,-14.373528824807789,-7.502067072907938,-4.7224937265647045,-2.6206628710165645,-7.872975413832765,23.375658528979088
1778536225.4407263,1945925.6934634,True,-0.11084014344962265,0.27123103119617836,0.9830323498267733,-13.566544292956806,-8.398604086901008,-4.080512089283009,-2.8891308060661367,-7.979932864757036,23.18306039851414
1778536225.4871285,1945925.7398648,True,-0.09715398209897012,0.2397688312730629,0.9624926396923521,-14.27398899928609,-8.23839588667344,-4.651029100694696,-3.202026556134255,-8.083080202582574,22.967246137330285
1778536225.533687,1945925.786428,True,-0.10120100731889886,0.2213013803254556,0.9591783782721373,-13.419580348681908,-6.998088378144711,-4.10624264698726,-3.4918949897962084,-8.123358990825901,22.776046338942475
1778536225.58001,1945925.8327446,True,-0.09771792820790882,0.21816801825464258,0.9520214911736652,-14.387660016680254,-5.543754920214624,-4.608283784664327,-3.8182770879248276,-8.098256753797815,22.56260630248271
